"4" "CLOSE" "CORE" "20k" 15 4.0860028 8.35785423348217
"4" "CLOSE" "CORE" "20k" 16 3.9178418 8.71658876067941
"4" "CLOSE" "CORE" "20k" 17 3.8732378 8.81696853211543
"4" "CLOSE" "CORE" "20k" 18 3.717193 9.1870978450675
"4" "CLOSE" "CORE" "20k" 19 3.6607832 9.3286638225394
"4" "CLOSE" "CORE" "20k" 20 3.617887 9.43927098883962
"4" "CLOSE" "CORE" "20k" 21 3.493135 9.77638018570711
"4" "CLOSE" "CORE" "20k" 22 3.5234414 9.69228998671583
"4" "CLOSE" "CORE" "20k" 23 3.3905884 10.0720617695737
"4" "CLOSE" "CORE" "20k" 24 3.3380766 10.2305069332441
"4" "CLOSE" "CORE" "20k" 25 3.3628392 10.1551735807053
"4" "CLOSE" "CORE" "20k" 26 3.2438418 10.5277069307141
"4" "CLOSE" "CORE" "20k" 27 3.2112004 10.6347195895965
"4" "CLOSE" "CORE" "20k" 28 3.1815682 10.7337682718855
"4" "CLOSE" "CORE" "20k" 29 3.1375666 10.8842998902398
"4" "CLOSE" "CORE" "20k" 30 3.127462 10.9194662636988
"4" "CLOSE" "CORE" "20k" 31 3.0840526 11.0731625653856
"4" "CLOSE" "CORE" "20k" 32 3.1125898 10.9716403362884
"4" "CLOSE" "CORE" "20k" 33 3.0888462 11.0559780542003
"4" "CLOSE" "CORE" "20k" 34 3.0794466 11.0897249525288
"4" "CLOSE" "CORE" "20k" 35 3.0198652 11.3085232413685
"4" "CLOSE" "CORE" "20k" 36 2.9837804 11.4452845792539
"4" "CLOSE" "CORE" "20k" 37 2.9453426 11.5946497361631
"4" "CLOSE" "CORE" "20k" 38 2.8934064 11.8027719161747
"4" "CLOSE" "CORE" "20k" 39 2.9306256 11.6528756863381
"4" "CLOSE" "CORE" "20k" 40 2.8553006 11.960287403715
"4" "CLOSE" "CORE" "20k" 41 2.849445 11.9848657545592
"4" "CLOSE" "CORE" "20k" 42 2.8579154 11.949344546728
"4" "CLOSE" "CORE" "20k" 43 2.814342 12.1343517596653
"4" "CLOSE" "CORE" "20k" 44 2.798075 12.2048965092072
"4" "CLOSE" "CORE" "20k" 45 2.798083 12.2048616141837
"4" "CLOSE" "CORE" "20k" 46 2.796496 12.2117878230471
"4" "CLOSE" "CORE" "20k" 47 2.7919756 12.2315595451479
"4" "CLOSE" "CORE" "20k" 48 2.7741286 12.310249712288
"4" "CLOSE" "CORE" "20k" 49 2.7800962 12.2838252143937
"4" "CLOSE" "CORE" "20k" 50 2.7667622 12.3430252878256
"4" "CLOSE" "CORE" "20k" 51 2.7257144 12.5289046423939
"4" "CLOSE" "CORE" "20k" 52 2.6955986 12.6688802257131
"4" "CLOSE" "CORE" "20k" 53 2.6932218 12.680060661918
"4" "CLOSE" "CORE" "20k" 54 2.678712 12.7487448445372
"4" "CLOSE" "CORE" "20k" 55 2.6697158 12.7917045702018
"4" "CLOSE" "CORE" "20k" 56 2.6703104 12.7888562318448
"4" "CLOSE" "CORE" "20k" 57 2.6127206 13.0707492412315
"4" "CLOSE" "CORE" "20k" 58 2.6446798 12.9127979122463
"4" "CLOSE" "CORE" "20k" 59 2.6076516 13.0961574007816
"4" "CLOSE" "CORE" "20k" 60 2.5843882 13.2140426117098
"4" "CLOSE" "CORE" "20k" 61 2.5611132 13.3341297838768
"4" "CLOSE" "CORE" "20k" 62 2.5966124 13.1518342129153
"4" "CLOSE" "CORE" "20k" 63 2.6084364 13.0922171612081
"4" "CLOSE" "CORE" "20k" 64 2.5875166 13.1980663621636
"6" "CLOSE" "CORE" "20k" 1 23.1910274 1
"6" "CLOSE" "CORE" "20k" 2 12.0636406 1.92239044322988
"6" "CLOSE" "CORE" "20k" 3 8.7372306 2.65427667663939
"6" "CLOSE" "CORE" "20k" 4 7.0825762 3.27437739392059
"6" "CLOSE" "CORE" "20k" 5 6.14273 3.77536167143925
"6" "CLOSE" "CORE" "20k" 6 5.392843 4.30033423928714
"6" "CLOSE" "CORE" "20k" 7 4.9098732 4.72334548273059
"6" "CLOSE" "CORE" "20k" 8 4.6456024 4.99203879350501
"6" "CLOSE" "CORE" "20k" 9 4.316832 5.37223301717556
"6" "CLOSE" "CORE" "20k" 10 4.093856 5.66483711200394
"6" "CLOSE" "CORE" "20k" 11 3.879922 5.97718907751238
"6" "CLOSE" "CORE" "20k" 12 3.7338684 6.21099217101492
"6" "CLOSE" "CORE" "20k" 13 3.6871592 6.28967347002538
"6" "CLOSE" "CORE" "20k" 14 3.5157374 6.59634800938204
"6" "CLOSE" "CORE" "20k" 15 3.440671 6.74026298939945
"6" "CLOSE" "CORE" "20k" 16 3.4306036 6.76004286825794
"6" "CLOSE" "CORE" "20k" 17 3.305922 7.01499533261825
"6" "CLOSE" "CORE" "20k" 18 3.2587006 7.11664870347402
"6" "CLOSE" "CORE" "20k" 19 3.1736982 7.30725668874249
"6" "CLOSE" "CORE" "20k" 20 3.1496172 7.3631257157219
"6" "CLOSE" "CORE" "20k" 21 3.1010038 7.4785549762951
"6" "CLOSE" "CORE" "20k" 22 3.0306006 7.65228760266199
"6" "CLOSE" "CORE" "20k" 23 3.043787 7.61913609592261
"6" "CLOSE" "CORE" "20k" 24 2.963425 7.82575141938804
"6" "CLOSE" "CORE" "20k" 25 2.930465 7.91377047669909
"6" "CLOSE" "CORE" "20k" 26 2.9458836 7.87235021777507
"6" "CLOSE" "CORE" "20k" 27 2.9406656 7.88631913808901
"6" "CLOSE" "CORE" "20k" 28 2.892202 8.01846738229211
"6" "CLOSE" "CORE" "20k" 29 2.9065256 7.97895170783976
"6" "CLOSE" "CORE" "20k" 30 2.9041566 7.98546035706201
"6" "CLOSE" "CORE" "20k" 31 2.8455448 8.14994281587132
"6" "CLOSE" "CORE" "20k" 32 2.7819572 8.33622724317973
"6" "CLOSE" "CORE" "20k" 33 2.7724482 8.36481900725864
"6" "CLOSE" "CORE" "20k" 34 2.796242 8.29364103679152
"6" "CLOSE" "CORE" "20k" 35 2.7823114 8.33516600622058
"6" "CLOSE" "CORE" "20k" 36 2.7455968 8.44662530201084
"6" "CLOSE" "CORE" "20k" 37 2.6802388 8.65259744766026
"6" "CLOSE" "CORE" "20k" 38 2.6598718 8.71885156269562
"6" "CLOSE" "CORE" "20k" 39 2.6668718 8.69596633778947
"6" "CLOSE" "CORE" "20k" 40 2.6852396 8.63648346315167
"6" "CLOSE" "CORE" "20k" 41 2.672167 8.67873430066309
"6" "CLOSE" "CORE" "20k" 42 2.6087374 8.88975157100903
"6" "CLOSE" "CORE" "20k" 43 2.6187848 8.85564457224588
"6" "CLOSE" "CORE" "20k" 44 2.6118474 8.87916629432485
"6" "CLOSE" "CORE" "20k" 45 2.579646 8.99000382222987
"6" "CLOSE" "CORE" "20k" 46 2.5659926 9.03783876851399
"6" "CLOSE" "CORE" "20k" 47 2.5401606 9.12974848913096
"6" "CLOSE" "CORE" "20k" 48 2.591139 8.95012864998751
"6" "CLOSE" "CORE" "20k" 49 2.57509 9.00590946335856
"6" "CLOSE" "CORE" "20k" 50 2.5574136 9.06815675024173
"6" "CLOSE" "CORE" "20k" 51 2.542209 9.12239214006402
"6" "CLOSE" "CORE" "20k" 52 2.574936 9.00644808259312
"6" "CLOSE" "CORE" "20k" 53 2.5507898 9.09170461635059
"6" "CLOSE" "CORE" "20k" 54 2.5554118 9.07526035529773
"6" "CLOSE" "CORE" "20k" 55 2.5321782 9.15852896924869
"6" "CLOSE" "CORE" "20k" 56 2.4950538 9.29480053696638
"6" "CLOSE" "CORE" "20k" 57 2.5321322 9.15869534773895
"6" "CLOSE" "CORE" "20k" 58 2.4297188 9.5447371934563
"6" "CLOSE" "CORE" "20k" 59 2.512132 9.2316117942847
"6" "CLOSE" "CORE" "20k" 60 2.4758322 9.36696251062572
"6" "CLOSE" "CORE" "20k" 61 2.5141544 9.22418583361467
"6" "CLOSE" "CORE" "20k" 62 2.4427316 9.49389093750619
"6" "CLOSE" "CORE" "20k" 63 2.4894326 9.31578842504111
"6" "CLOSE" "CORE" "20k" 64 2.4334598 9.53006390325412
